student_id,attendance,study_hours,quiz_score,assignment_score,midterm_score,sleep_hours,lms_login_count,participation,parent_education,internet_access,family_income,extracurricular,final_grade,risk_level
36872,58.59,5.96,70.94,45.7,51.88,6.41,31,89.1,Bachelor,Yes,Medium,Yes,B,Low
36873,69.39,3.19,75.85,55.98,62.66,6.64,9,78.17,Master,Yes,Medium,Yes,B,Low
36874,66.97,3.82,67.44,82.33,78.07,9.93,21,61.28,High School,Yes,Low,No,B,Low
36875,65.62,2.89,74.95,79.09,79.62,7.95,27,57.93,PhD,Yes,Low,Yes,B,Low
36876,99.67,4.84,46.74,72.65,84.49,6.88,30,34.54,Master,Yes,Medium,Yes,B,Low
36877,80.23,3.2,64.59,54.68,66.88,7.23,33,81.49,Master,No,High,Yes,C,Medium
36878,100.0,3.9,67.07,53.35,75.34,4.46,20,40.85,Master,Yes,Medium,Yes,B,Low
36879,77.95,4.17,62.08,61.21,28.82,7.73,3,39.51,Master,Yes,Low,Yes,C,Medium
36880,60.42,1.54,56.66,99.18,79.06,6.94,39,91.76,Bachelor,Yes,Medium,Yes,C,Medium
36881,65.88,3.45,62.49,49.86,47.94,7.98,18,97.66,Master,Yes,Low,No,C,Medium
36882,93.37,5.16,76.63,38.48,45.57,8.04,30,52.04,Bachelor,Yes,Medium,Yes,A,Low
36883,60.99,10.0,52.95,71.17,45.48,7.33,14,66.12,Bachelor,No,Medium,Yes,A,Low
36884,86.37,0.5,67.17,85.19,53.56,6.26,39,50.75,Master,Yes,Medium,Yes,C,Medium
36885,72.65,2.36,79.08,75.45,52.56,6.38,9,70.33,High School,Yes,Medium,No,C,Medium
36886,64.05,2.43,79.07,66.25,73.36,8.21,36,89.03,Bachelor,Yes,Medium,Yes,C,Medium
36887,98.8,1.27,48.87,78.82,41.74,6.49,37,100.0,Bachelor,Yes,Low,Yes,C,Medium
36888,69.17,7.03,68.48,71.69,89.84,8.77,26,60.78,Master,Yes,Low,Yes,A,Low
36889,65.59,3.44,66.27,77.06,87.29,10.0,29,100.0,High School,Yes,Medium,No,B,Low
36890,76.82,3.21,69.59,51.6,39.81,6.32,25,30.46,Master,No,Medium,Yes,C,Medium
36891,70.38,4.64,78.01,66.23,67.76,6.44,22,81.5,High School,Yes,Medium,Yes,A,Low
36892,100.0,2.45,53.33,100.0,80.23,5.69,2,87.72,High School,Yes,Medium,No,C,Medium
36893,93.91,4.83,82.82,88.97,43.79,8.09,28,91.76,High School,Yes,Low,No,A,Low
36894,69.14,2.47,56.42,99.4,60.1,8.52,24,39.33,Master,Yes,Low,Yes,C,Medium
36895,70.87,6.0,69.24,39.65,46.33,5.67,41,29.84,High School,Yes,High,Yes,B,Low
36896,47.71,3.75,61.42,71.89,26.81,8.39,6,24.8,High School,Yes,High,Yes,C,Medium
36897,80.06,6.0,89.73,51.21,82.36,7.52,11,100.0,Master,Yes,Low,Yes,A,Low
36898,66.79,4.62,67.26,90.46,50.05,8.7,25,68.18,Bachelor,Yes,Medium,Yes,A,Low
36899,79.32,0.5,77.98,77.88,72.01,7.75,41,74.18,Bachelor,No,Medium,No,C,Medium
36900,48.51,1.32,50.51,56.49,87.5,8.56,22,70.6,Bachelor,Yes,High,No,C,Medium
36901,77.6,6.47,62.41,73.27,89.38,4.99,40,70.7,High School,Yes,Low,No,A,Low
36902,100.0,2.94,74.6,75.71,69.36,9.49,31,45.26,Bachelor,Yes,Low,Yes,B,Low
36903,78.81,0.5,36.35,91.44,44.64,7.41,10,50.63,Bachelor,Yes,Medium,Yes,D,High
36904,66.38,2.62,57.94,77.76,68.39,5.38,41,71.89,High School,Yes,High,No,C,Medium
36905,77.69,2.87,52.37,42.27,71.72,7.89,38,78.7,High School,Yes,Medium,No,C,Medium
36906,77.04,5.8,40.06,69.15,62.12,6.29,31,77.94,High School,Yes,Medium,Yes,A,Low
36907,100.0,2.02,29.69,84.04,40.24,8.27,19,22.8,Bachelor,Yes,Medium,Yes,C,Medium
36908,73.01,3.31,70.59,72.58,100.0,6.04,17,84.61,Bachelor,Yes,Low,Yes,B,Low
36909,59.95,5.49,51.19,99.58,56.96,6.16,23,53.2,High School,Yes,High,No,B,Low
36910,78.32,2.67,27.73,54.14,63.88,6.5,42,71.2,Bachelor,Yes,Low,Yes,C,Medium
36911,80.93,1.99,77.82,100.0,57.29,6.34,23,76.75,Bachelor,Yes,High,Yes,B,Low
36912,86.43,4.19,53.97,65.66,65.24,5.12,13,59.88,Bachelor,Yes,Low,No,C,Medium
36913,89.34,4.93,53.95,56.39,100.0,6.35,31,41.3,Bachelor,Yes,Medium,Yes,B,Low
36914,100.0,3.4,86.68,69.28,76.9,7.49,38,52.32,Bachelor,Yes,Medium,No,A,Low
36915,69.07,4.64,45.9,32.04,60.73,6.66,25,96.74,Master,Yes,Low,Yes,C,Medium
36916,67.7,2.55,69.14,66.62,60.2,7.99,19,41.44,Master,No,Low,No,C,Medium
36917,50.19,0.5,74.58,67.73,71.86,7.21,12,67.53,Master,Yes,Medium,Yes,D,High
36918,87.92,5.09,77.14,70.97,75.64,6.19,12,46.12,Bachelor,No,Low,No,B,Low
36919,64.69,1.7,27.41,40.28,45.6,6.91,38,58.23,Master,Yes,Low,No,D,High
36920,91.38,2.42,81.11,83.98,44.7,6.2,24,72.79,Master,Yes,High,No,B,Low
36921,70.63,3.92,57.12,69.64,53.29,5.76,27,22.53,Master,Yes,Medium,No,C,Medium
36922,100.0,5.25,62.26,100.0,57.63,7.8,29,54.27,Master,Yes,Low,Yes,A,Low
36923,56.5,3.36,80.57,94.62,33.36,7.26,5,85.49,High School,Yes,Medium,Yes,B,Low
36924,93.34,2.6,71.12,78.26,88.94,8.53,38,57.83,High School,Yes,Low,No,B,Low
36925,91.56,6.18,43.81,82.73,78.23,10.0,36,59.8,Bachelor,Yes,High,Yes,A,Low
36926,85.9,2.95,90.51,53.43,51.32,7.27,5,68.12,High School,Yes,Medium,Yes,C,Medium
36927,61.24,3.04,66.0,65.66,19.49,4.19,14,13.51,Master,Yes,High,Yes,C,Medium
36928,85.97,0.67,75.53,58.66,57.72,8.87,37,19.01,High School,Yes,Medium,Yes,C,Medium
36929,79.9,3.71,44.49,77.73,84.17,5.77,3,47.7,Master,No,Low,No,C,Medium
36930,50.55,6.11,64.13,61.5,54.38,9.13,40,38.7,Master,Yes,Medium,No,B,Low
36931,100.0,0.88,58.89,56.31,92.99,6.15,35,74.03,Bachelor,Yes,Medium,No,C,Medium
36932,72.82,2.22,46.94,76.6,40.61,9.13,17,72.58,Bachelor,Yes,High,Yes,C,Medium
36933,100.0,3.43,43.17,48.82,51.92,8.14,15,72.46,Master,Yes,Low,Yes,B,Low
36934,76.99,4.47,72.46,45.59,38.23,6.59,10,32.83,Bachelor,No,Low,Yes,C,Medium
36935,92.73,4.04,63.04,37.19,65.24,7.25,28,75.28,Bachelor,Yes,Medium,No,B,Low
36936,65.11,3.57,73.86,75.59,77.99,7.37,16,36.93,Bachelor,Yes,Medium,No,C,Medium
36937,81.22,2.31,52.06,68.68,61.58,8.32,17,43.36,Bachelor,Yes,Low,No,C,Medium
36938,80.16,5.96,54.27,58.97,54.98,7.03,39,28.15,High School,Yes,Medium,Yes,B,Low
36939,73.15,0.5,66.91,88.2,78.2,6.01,4,36.41,Bachelor,Yes,Low,Yes,D,High
36940,64.96,5.55,77.42,100.0,72.06,7.9,31,77.47,High School,Yes,Medium,Yes,A,Low
36941,35.0,7.15,65.99,65.65,62.36,6.18,42,69.56,Bachelor,Yes,Medium,No,A,Low
36942,65.31,4.83,56.97,75.97,98.39,7.59,30,39.96,Master,Yes,Medium,No,B,Low
36943,88.51,2.44,89.31,66.33,78.14,9.07,7,91.45,High School,Yes,Low,Yes,B,Low
36944,57.07,4.02,50.77,91.2,55.11,5.8,30,39.18,High School,Yes,Medium,Yes,B,Low
36945,60.18,1.41,46.71,62.12,31.36,7.71,38,78.18,Master,Yes,Medium,No,D,High
36946,56.48,1.78,82.0,53.03,57.2,6.27,9,49.8,High School,Yes,Low,No,D,High
36947,81.13,4.47,98.48,47.4,68.02,6.25,11,54.94,Bachelor,Yes,Medium,Yes,C,Medium
36948,64.6,4.55,81.4,100.0,45.05,7.34,42,68.6,High School,Yes,Medium,Yes,A,Low
36949,96.31,4.16,54.85,64.85,24.05,7.89,17,50.34,Bachelor,No,Medium,No,C,Medium
36950,89.02,1.35,81.01,63.13,50.78,7.4,8,51.76,High School,Yes,Medium,No,C,Medium
36951,81.0,7.73,38.98,68.48,73.9,5.04,4,58.6,Bachelor,Yes,High,Yes,A,Low
36952,82.56,4.53,40.9,43.03,100.0,6.45,24,41.34,Master,Yes,Medium,Yes,B,Low
36953,66.56,3.29,80.75,96.55,33.39,6.42,21,30.45,High School,Yes,Low,No,C,Medium
36954,66.56,3.65,60.32,70.26,63.84,5.74,25,62.1,High School,Yes,Medium,Yes,B,Low
36955,88.67,2.4,79.78,74.41,30.14,7.49,2,82.85,Master,Yes,Medium,No,C,Medium
36956,91.7,1.95,73.23,87.86,73.19,6.78,12,84.83,Bachelor,Yes,Medium,No,C,Medium
36957,88.53,7.95,63.8,80.4,42.11,4.95,16,62.62,Bachelor,Yes,Low,No,A,Low
36958,70.94,1.97,58.78,58.76,49.97,5.79,11,47.26,Bachelor,Yes,Medium,No,D,High
36959,72.13,2.31,60.74,81.97,100.0,8.33,20,39.44,Master,Yes,Medium,Yes,B,Low
36960,64.02,2.91,67.4,77.2,31.12,7.24,8,54.84,High School,Yes,Low,No,C,Medium
36961,89.52,2.22,42.12,97.16,83.91,7.47,36,68.01,High School,Yes,Medium,Yes,B,Low
36962,48.58,3.52,76.4,94.86,49.2,7.25,15,47.61,High School,Yes,Medium,No,C,Medium
36963,44.94,2.73,38.05,43.31,44.08,6.43,26,55.97,High School,Yes,Medium,No,D,High
36964,47.93,3.27,100.0,75.11,57.67,5.93,30,62.51,High School,Yes,Low,No,B,Low
36965,45.86,2.92,84.83,66.35,55.64,8.29,38,86.34,Master,Yes,Low,No,B,Low
36966,98.36,3.08,51.56,57.69,58.55,6.41,6,46.01,Master,Yes,Low,Yes,C,Medium
36967,89.8,0.73,92.12,87.16,75.17,8.8,10,77.8,Master,Yes,Medium,Yes,C,Medium
36968,60.02,2.94,49.9,76.68,70.34,8.25,27,18.63,Bachelor,No,Medium,Yes,C,Medium
36969,76.41,3.28,88.18,56.18,57.99,7.4,18,25.37,Bachelor,Yes,Low,No,C,Medium
36970,99.99,3.01,71.32,68.32,47.44,4.49,41,54.14,High School,Yes,High,No,B,Low
36971,85.5,3.03,90.32,79.08,85.29,5.09,40,63.99,High School,Yes,High,Yes,A,Low
36972,100.0,5.16,42.17,76.34,43.36,8.73,9,74.64,High School,Yes,Medium,No,B,Low
36973,76.29,2.58,84.02,29.39,89.83,8.75,15,91.58,High School,Yes,High,No,C,Medium
36974,68.17,5.32,31.13,100.0,60.22,8.26,31,73.49,Master,Yes,Medium,Yes,A,Low
36975,61.78,7.12,63.36,57.14,64.79,9.07,20,68.99,High School,Yes,Medium,Yes,A,Low
36976,78.35,2.33,27.39,61.0,81.67,7.22,10,17.46,Bachelor,Yes,Medium,No,C,Medium
36977,92.04,4.18,56.83,74.09,62.09,8.75,44,45.67,Bachelor,No,Low,Yes,B,Low
36978,79.49,3.94,64.72,56.44,50.32,9.35,12,70.21,High School,Yes,Low,Yes,C,Medium
36979,72.63,3.59,86.42,63.83,77.51,6.52,44,40.53,High School,Yes,Low,Yes,B,Low
36980,96.85,0.59,54.76,37.52,95.85,6.26,41,32.55,High School,Yes,Medium,Yes,C,Medium
36981,85.93,5.1,89.58,47.28,51.08,5.67,6,63.14,PhD,Yes,Medium,No,B,Low
36982,76.3,2.82,91.89,87.11,83.36,7.67,20,67.6,Bachelor,Yes,Medium,No,B,Low
36983,66.5,5.59,49.72,33.19,55.6,8.19,32,65.16,Master,No,Low,No,C,Medium
36984,74.18,3.47,93.2,62.51,48.06,8.82,41,83.35,Master,Yes,Medium,Yes,B,Low
36985,85.09,5.54,45.23,45.06,46.47,8.37,40,45.57,High School,Yes,Medium,No,A,Low
36986,66.29,4.42,28.84,49.45,72.55,8.34,27,55.98,High School,Yes,Medium,Yes,B,Low
36987,59.5,4.87,62.98,100.0,72.04,4.58,19,63.72,High School,No,Medium,Yes,B,Low
36988,70.8,4.63,60.86,69.91,42.02,6.25,18,79.84,High School,Yes,High,Yes,B,Low
36989,77.26,3.25,53.87,49.99,53.49,4.94,33,81.97,High School,Yes,Medium,Yes,C,Medium
36990,98.45,2.85,50.56,57.48,52.56,7.64,42,62.12,Bachelor,Yes,Medium,No,B,Low
36991,60.6,4.31,73.36,100.0,66.47,4.31,18,58.32,High School,Yes,Low,Yes,B,Low
36992,81.4,4.76,35.38,55.84,62.5,6.3,15,64.04,High School,Yes,Medium,Yes,B,Low
36993,73.84,3.49,73.35,66.75,61.4,4.07,17,70.08,Bachelor,Yes,Medium,Yes,C,Medium
36994,74.58,4.9,61.52,94.42,6.1,7.06,29,66.09,High School,Yes,High,No,B,Low
36995,100.0,2.17,42.85,85.71,63.0,5.62,11,62.95,Bachelor,Yes,Low,No,C,Medium
36996,79.22,3.96,52.01,83.38,72.19,8.23,5,75.48,Bachelor,Yes,Low,Yes,C,Medium
36997,64.3,5.56,42.81,72.16,96.3,7.4,33,44.25,High School,Yes,High,No,A,Low
36998,91.33,3.96,78.83,45.86,91.19,5.15,3,56.73,Master,Yes,Medium,Yes,B,Low
36999,90.23,3.3,57.49,100.0,63.74,7.7,9,64.3,High School,No,Medium,No,C,Medium
37000,62.98,5.14,40.32,85.63,51.01,7.98,6,71.52,Bachelor,Yes,Medium,No,C,Medium
37001,60.11,6.34,75.92,62.22,76.23,10.0,43,61.59,Master,Yes,Medium,No,A,Low
37002,84.16,4.57,73.8,48.36,40.53,5.88,31,65.31,High School,Yes,Medium,Yes,B,Low
37003,77.51,0.66,53.97,57.02,37.91,7.32,39,53.72,Bachelor,Yes,Low,Yes,C,Medium
37004,70.94,2.12,77.24,70.2,73.76,7.14,14,43.2,High School,Yes,Low,Yes,C,Medium
37005,93.84,5.34,61.26,70.88,69.34,5.75,8,88.81,Bachelor,Yes,Medium,Yes,A,Low
37006,69.12,2.65,79.59,70.9,48.41,8.39,26,81.15,Bachelor,Yes,Medium,Yes,B,Low
37007,84.32,3.66,39.3,24.97,26.16,8.46,44,58.1,High School,No,Medium,No,C,Medium
37008,95.62,2.58,78.58,71.06,92.63,6.79,18,58.09,Bachelor,Yes,Medium,No,B,Low
37009,72.91,5.07,75.74,98.17,67.15,9.13,19,59.81,Bachelor,Yes,High,Yes,A,Low
37010,50.56,4.45,97.17,48.04,40.77,7.55,7,93.31,High School,Yes,High,No,C,Medium
37011,71.95,2.36,61.93,71.26,60.37,5.34,33,80.31,Bachelor,Yes,Low,No,C,Medium
37012,80.84,5.05,61.95,78.93,66.62,7.3,28,58.66,Bachelor,Yes,Medium,Yes,B,Low
37013,93.05,5.15,66.57,53.52,45.14,8.53,5,85.66,Master,Yes,Medium,Yes,B,Low
37014,70.18,4.58,71.31,65.96,39.06,8.53,18,62.78,High School,No,Low,No,C,Medium
37015,100.0,3.94,64.59,55.71,60.25,6.11,11,72.06,Master,Yes,Low,No,B,Low
37016,58.52,10.0,75.93,68.14,68.02,7.67,25,72.22,Bachelor,Yes,Medium,No,A,Low
37017,80.46,0.96,55.4,75.65,82.69,5.28,3,35.62,Bachelor,Yes,Medium,No,D,High
37018,74.41,2.99,75.08,83.92,49.87,7.01,12,56.52,High School,Yes,Low,No,C,Medium
37019,98.21,3.52,80.12,64.98,61.22,8.21,37,64.92,High School,Yes,High,No,A,Low
37020,55.9,5.79,82.81,50.14,91.68,5.88,23,79.09,Master,Yes,High,Yes,A,Low
37021,84.38,3.04,69.87,65.09,35.25,6.07,12,47.58,Master,Yes,Medium,No,C,Medium
37022,74.34,5.57,71.41,41.93,67.8,6.71,17,80.12,High School,Yes,Medium,Yes,B,Low
37023,100.0,2.49,61.09,55.36,76.49,7.41,23,19.4,Bachelor,Yes,Low,No,C,Medium
37024,65.57,4.35,61.34,75.49,91.94,7.57,15,64.25,High School,Yes,High,No,B,Low
37025,84.23,5.09,88.33,91.59,87.36,8.24,26,63.26,Bachelor,Yes,Medium,Yes,A,Low
37026,65.43,2.43,48.7,70.16,52.9,5.62,11,72.48,High School,No,Medium,No,D,High
37027,80.82,4.93,47.37,62.12,78.22,8.02,7,63.12,PhD,Yes,Medium,No,B,Low
37028,72.46,6.12,72.56,61.93,88.07,8.75,13,92.44,Bachelor,Yes,Medium,Yes,A,Low
37029,72.22,3.37,36.6,69.65,56.86,7.32,20,36.89,Bachelor,Yes,Low,No,C,Medium
37030,48.19,1.77,69.58,57.03,80.79,6.7,10,85.06,High School,Yes,Medium,Yes,C,Medium
37031,84.22,2.99,58.1,82.71,80.19,6.25,32,100.0,Bachelor,Yes,High,Yes,B,Low
37032,61.77,3.39,52.44,92.84,22.83,8.31,22,37.87,High School,Yes,Medium,No,C,Medium
37033,61.25,5.28,89.44,69.45,60.62,5.1,8,69.64,High School,Yes,Medium,No,B,Low
37034,54.67,1.93,66.06,61.66,61.18,7.8,9,37.81,High School,Yes,Medium,Yes,C,Medium
37035,62.16,4.71,29.9,92.34,86.04,8.52,4,29.69,High School,Yes,Low,No,B,Low
37036,85.51,4.56,41.15,56.51,54.2,7.62,28,39.35,High School,Yes,High,No,B,Low
37037,84.77,4.41,82.88,73.84,48.61,6.55,35,88.38,Bachelor,Yes,Low,No,B,Low
37038,87.96,5.72,59.59,79.33,90.04,8.2,36,43.99,High School,Yes,Low,No,A,Low
37039,62.6,4.03,98.39,48.67,26.69,7.6,10,100.0,Bachelor,Yes,Medium,Yes,C,Medium
37040,81.22,2.54,46.48,73.41,59.8,6.68,18,56.22,High School,Yes,Medium,No,C,Medium
37041,68.77,3.44,84.08,42.75,58.22,5.56,4,73.9,Bachelor,Yes,Medium,No,C,Medium
37042,92.32,3.63,83.2,56.73,44.94,9.65,35,52.3,High School,Yes,High,Yes,B,Low
37043,84.39,2.64,36.79,64.8,82.17,5.7,6,85.21,Bachelor,Yes,Low,Yes,C,Medium
37044,68.15,0.92,54.54,54.12,71.4,8.53,13,73.99,High School,Yes,Medium,No,D,High
37045,93.61,3.74,88.63,78.67,62.86,6.84,14,64.4,Bachelor,Yes,Low,Yes,B,Low
37046,85.61,3.96,88.43,81.01,84.87,5.68,29,62.48,High School,Yes,High,Yes,A,Low
37047,57.19,3.43,63.06,88.21,100.0,6.72,40,62.32,High School,Yes,Medium,No,B,Low
37048,52.93,3.6,64.39,58.08,31.24,9.34,21,33.18,Bachelor,Yes,Medium,Yes,C,Medium
37049,57.78,1.89,44.55,41.99,24.21,7.09,10,86.91,Master,Yes,Medium,No,D,High
37050,100.0,0.5,88.47,61.66,86.82,7.05,42,61.59,High School,No,Medium,Yes,B,Low
37051,62.77,3.04,76.08,60.08,70.49,8.63,26,43.78,High School,Yes,High,No,C,Medium
37052,100.0,1.1,39.09,33.13,65.19,5.09,20,56.42,High School,Yes,Low,No,D,High
37053,61.99,4.16,64.06,75.63,44.45,7.68,11,43.35,High School,Yes,High,No,B,Low
37054,60.39,1.58,83.61,40.16,52.85,7.91,23,52.69,Master,Yes,Low,No,D,High
37055,91.2,3.42,62.32,71.98,43.62,6.99,15,43.04,Bachelor,Yes,High,No,C,Medium
37056,91.88,2.97,75.8,83.29,35.65,9.29,15,100.0,Master,Yes,Medium,Yes,C,Medium
37057,86.34,2.17,58.1,63.1,80.01,8.56,9,72.97,Bachelor,Yes,High,No,C,Medium
37058,88.14,5.3,65.81,58.33,30.5,8.85,41,69.39,Master,Yes,Low,No,B,Low
37059,65.98,1.46,72.85,87.42,66.54,8.58,42,38.95,Bachelor,Yes,High,Yes,C,Medium
37060,90.5,0.5,70.14,57.0,64.92,5.47,4,77.96,High School,Yes,Medium,Yes,D,High
37061,81.6,1.3,60.77,90.94,63.42,7.68,9,71.45,Master,Yes,Low,Yes,C,Medium
37062,72.52,6.25,56.67,52.44,56.21,7.6,36,35.93,Bachelor,Yes,Medium,No,B,Low
37063,79.42,3.02,78.22,69.3,38.04,7.94,42,32.96,High School,Yes,Low,No,B,Low
37064,93.91,5.45,94.06,89.71,61.36,5.32,42,75.43,High School,Yes,Low,Yes,A,Low
37065,83.88,3.47,74.66,90.5,64.77,7.19,43,67.12,High School,Yes,Low,No,B,Low
37066,45.63,5.67,35.06,66.09,50.72,7.12,6,38.73,High School,Yes,Medium,No,C,Medium
37067,91.37,2.02,46.54,52.42,62.67,7.36,23,22.0,Bachelor,Yes,High,No,C,Medium
37068,90.22,4.01,52.34,91.58,61.28,7.41,36,21.14,High School,Yes,High,Yes,B,Low
37069,72.31,4.93,22.47,50.56,26.44,6.82,26,49.02,Bachelor,Yes,High,Yes,C,Medium
37070,79.75,1.22,87.65,74.85,98.94,6.35,10,95.66,Master,Yes,Low,No,C,Medium
37071,79.69,1.65,44.33,45.97,63.93,9.27,21,38.33,Bachelor,Yes,Medium,Yes,D,High
37072,48.31,3.05,70.37,55.8,33.57,7.11,37,77.22,High School,Yes,High,Yes,C,Medium
37073,71.97,4.36,60.44,63.59,63.73,9.85,21,44.17,High School,Yes,Medium,No,B,Low
37074,72.56,2.07,64.6,84.15,64.91,5.62,37,89.39,Master,Yes,Low,Yes,C,Medium
37075,75.62,5.55,57.88,43.39,64.66,6.72,42,68.06,Bachelor,Yes,Low,Yes,B,Low
37076,70.11,5.22,41.86,86.21,75.67,6.52,40,47.21,Bachelor,Yes,Low,No,A,Low
37077,87.94,3.39,96.86,62.1,73.6,6.53,39,76.32,PhD,Yes,Low,No,B,Low
37078,65.86,4.3,43.64,74.53,62.96,8.5,8,77.58,Bachelor,Yes,Medium,Yes,C,Medium
37079,91.65,4.81,52.18,91.98,56.65,8.76,22,59.64,Bachelor,Yes,Low,Yes,B,Low
37080,87.24,5.03,89.85,81.05,62.39,4.49,7,100.0,Master,Yes,High,Yes,B,Low
37081,98.41,4.4,62.05,44.86,74.8,8.31,23,92.47,High School,Yes,High,No,B,Low
37082,100.0,2.45,68.92,72.06,100.0,9.73,35,90.36,High School,Yes,Medium,No,B,Low
37083,100.0,0.53,75.71,83.87,77.6,5.71,13,56.43,Master,No,Medium,No,D,High
37084,60.22,3.79,90.39,61.92,83.7,5.68,36,61.81,Bachelor,Yes,High,No,B,Low
37085,83.16,5.75,68.62,68.56,63.57,7.06,3,49.32,Bachelor,Yes,Medium,No,B,Low
37086,67.23,5.89,48.38,67.2,95.36,7.28,39,34.78,High School,Yes,High,Yes,A,Low
37087,100.0,4.07,35.85,33.27,48.59,7.4,8,73.53,Master,Yes,Medium,Yes,C,Medium
37088,87.21,2.68,71.9,59.81,81.46,7.92,43,56.58,PhD,Yes,Medium,No,B,Low
37089,99.24,5.16,79.78,85.68,25.24,5.69,43,79.07,High School,Yes,Medium,Yes,A,Low
37090,84.53,1.52,40.13,54.78,48.44,6.77,44,47.08,Bachelor,Yes,High,Yes,C,Medium
37091,38.47,2.39,58.84,53.97,50.41,8.05,29,88.63,Master,Yes,Medium,No,C,Medium
37092,66.25,0.92,57.85,90.1,92.06,5.52,29,31.25,Bachelor,Yes,Low,No,C,Medium
37093,67.72,5.3,41.08,60.97,77.87,7.7,21,80.23,Bachelor,Yes,Low,No,B,Low
37094,72.15,0.55,100.0,81.32,38.7,6.72,16,55.24,High School,Yes,Medium,Yes,C,Medium
37095,83.39,4.23,29.0,76.48,100.0,7.49,20,70.91,Master,Yes,Low,Yes,B,Low
37096,85.52,7.69,67.67,99.43,48.14,8.56,43,38.29,Bachelor,Yes,Medium,No,A,Low
37097,38.59,4.22,56.76,72.9,92.86,6.84,33,60.97,Bachelor,No,High,No,B,Low
37098,74.45,1.76,49.14,63.81,67.89,6.72,35,84.71,High School,Yes,High,No,C,Medium
37099,70.71,2.75,65.21,86.32,90.83,5.72,8,73.84,PhD,Yes,High,Yes,B,Low
37100,98.72,0.78,84.89,48.24,19.44,7.76,8,75.57,Bachelor,Yes,Medium,Yes,D,High
37101,86.88,1.89,100.0,54.26,66.53,6.87,35,86.05,Bachelor,Yes,Low,No,C,Medium
37102,75.25,2.21,69.58,53.32,82.24,6.58,15,45.82,Master,Yes,Medium,Yes,C,Medium
37103,81.36,2.0,59.07,68.1,56.51,6.6,5,81.14,High School,No,Medium,No,D,High
37104,52.69,3.75,54.19,66.28,73.08,4.4,10,81.42,Master,Yes,Low,Yes,C,Medium
37105,87.92,0.5,44.28,57.48,82.82,7.69,20,39.35,Bachelor,Yes,Medium,Yes,C,Medium
37106,72.07,1.26,92.3,49.93,68.79,7.13,40,73.27,Bachelor,Yes,High,Yes,C,Medium
37107,65.89,4.53,81.4,95.64,24.99,8.98,13,45.64,High School,Yes,Medium,Yes,B,Low
37108,97.71,7.28,57.75,72.67,76.5,8.86,19,76.23,High School,No,Low,No,A,Low
37109,82.1,4.28,71.78,77.85,39.3,6.89,42,61.64,Bachelor,No,Medium,Yes,B,Low
37110,68.02,1.99,55.34,46.09,59.83,7.32,26,58.15,High School,Yes,Low,No,C,Medium
37111,68.93,5.03,90.78,56.34,48.89,4.92,26,76.61,High School,Yes,Medium,No,B,Low
37112,83.49,5.47,75.26,100.0,0.0,5.56,32,45.32,Master,Yes,High,No,B,Low
37113,82.32,2.15,83.65,87.43,32.22,7.84,35,79.17,Bachelor,Yes,Low,No,C,Medium
37114,78.44,1.95,71.43,69.22,70.06,7.06,18,72.43,Master,Yes,High,Yes,C,Medium
37115,59.95,6.4,65.52,33.14,52.1,7.12,6,62.86,High School,Yes,Medium,No,B,Low
37116,62.17,1.56,71.52,81.32,71.44,8.73,41,62.0,Bachelor,Yes,Medium,No,C,Medium
37117,66.78,6.66,71.94,64.16,47.49,7.24,18,67.29,Bachelor,Yes,Low,No,A,Low
37118,75.06,4.51,74.78,68.3,45.16,7.76,23,63.69,High School,Yes,High,No,B,Low
37119,77.38,5.81,67.8,67.12,57.51,7.94,36,89.45,Bachelor,Yes,Low,No,A,Low
37120,75.6,5.32,68.72,61.6,30.96,6.25,36,59.28,Bachelor,Yes,Low,No,B,Low
37121,76.29,5.38,63.0,48.22,36.32,9.38,25,52.52,Master,Yes,Low,No,B,Low
37122,100.0,1.44,65.85,75.31,15.45,8.7,24,78.1,High School,Yes,Medium,No,C,Medium
37123,90.74,4.8,60.4,50.5,73.26,6.66,24,71.75,Bachelor,No,High,Yes,B,Low
37124,95.82,5.78,55.69,49.92,80.06,9.17,23,40.43,Bachelor,Yes,High,No,A,Low
37125,84.96,3.07,51.13,73.4,27.59,6.49,20,69.21,Bachelor,Yes,High,No,C,Medium
37126,79.09,0.5,72.62,75.3,67.39,8.08,4,59.31,High School,Yes,High,No,C,Medium
37127,84.15,1.14,67.52,90.34,90.63,5.61,13,80.68,Bachelor,Yes,High,No,C,Medium
37128,81.39,0.66,50.15,54.24,60.18,8.51,42,13.69,High School,Yes,Low,No,C,Medium
37129,90.12,2.81,86.78,99.4,81.16,6.26,39,31.63,Master,Yes,High,No,B,Low
37130,63.37,0.98,62.76,78.51,67.77,5.73,41,60.45,High School,Yes,Low,Yes,C,Medium
37131,88.87,2.37,91.8,56.16,46.41,7.15,15,86.85,PhD,Yes,Medium,Yes,B,Low
37132,80.51,7.14,72.83,56.52,46.17,6.4,43,52.94,Bachelor,Yes,Medium,No,B,Low
37133,50.89,5.02,26.49,63.73,41.6,7.27,38,89.91,Master,Yes,Medium,Yes,B,Low
37134,79.29,4.61,62.58,65.68,100.0,5.82,2,49.91,High School,Yes,Medium,No,B,Low
37135,58.41,5.54,38.91,38.91,66.57,5.61,26,85.08,Bachelor,Yes,Low,No,B,Low
